,syllable,position,frequency_pos,frequency,pval_uniform
624,ɲ_ɑː_dʒ,4,0,81,0.1250829341833433
625,ɲ_ɑː_dʒ_d,1,29,34,0.5568754007380342
626,ɲ_ɑː_dʒ_d,2,5,34,0.5568754007380342
627,ɲ_ɑː_dʒ_d,3,0,34,0.5568754007380342
628,ɲ_ɑː_f,1,1,1,0.0
629,ɲ_ɑː_l,1,2,2,0.0338673693563189
630,ɲ_ɑː_m,1,18,18,0.8732200097732894
631,ɲ_ɑː_m_d,1,5,5,0.4896358490926503
632,ɲ_ɑː_m_z,1,4,4,0.3786429146367648
633,ɲ_ɑː_n,1,65,77,0.1502734291998825
634,ɲ_ɑː_n,2,12,77,0.1502734291998825
635,ɲ_ɑː_n,3,0,77,0.1502734291998825
636,ɲ_ɑː_n_d,1,2,2,0.0338673693563189
637,ɲ_ɑː_n_d,2,0,2,0.0338673693563189
638,ɲ_ɑː_n_s,1,146,147,0.0
639,ɲ_ɑː_n_s,2,1,147,0.0
640,ɲ_ɑː_n_s,3,0,147,0.0
641,ɲ_ɑː_n_t,1,2,6,0.5803236797915148
642,ɲ_ɑː_n_t,2,3,6,0.5803236797915148
643,ɲ_ɑː_n_t,3,1,6,0.5803236797915148
644,ɲ_ɑː_n_t,4,0,6,0.5803236797915148
645,ɲ_ɑː_n_t_s,1,1,1,0.0
646,ɲ_ɑː_n_t_s,2,0,1,0.0
647,ɲ_ɑː_n_t_s,3,0,1,0.0
648,ɲ_ɑː_n_t_s,4,0,1,0.0
649,ɲ_ɑː_t,1,13,13,0.9649129456753878
650,ɲ_ɑː_t,2,0,13,0.9649129456753878
651,ɲ_ɑː_t,3,0,13,0.9649129456753878
652,ɲ_ɑː_t_s,1,5,5,0.4896358490926503
653,ɲ_ɑː_t_s,2,0,5,0.4896358490926503
654,ɲ_ɑː_t_s,3,0,5,0.4896358490926503
655,ɲ_ɔː,1,3,3,0.2355481345110688
656,ɲ_ɔː_ɜ˞,1,3,3,0.2355481345110688
657,ɲ_ɔː_k,1,9,9,0.7820044449462648
658,ɲ_ɔː_k,2,0,9,0.7820044449462648
659,ɲ_ɔː_k,3,0,9,0.7820044449462648
660,ɲ_ɔː_z,1,5,5,0.4896358490926503
661,ɲ_eɪ,1,10,10,0.8344113943730964
662,ɲ_eɪ,2,0,10,0.8344113943730964
663,ɲ_eɪ,3,0,10,0.8344113943730964
664,ɲ_eɪ_m,1,53,54,0.3267636993380933
665,ɲ_eɪ_m,2,0,54,0.3267636993380933
666,ɲ_eɪ_m,3,1,54,0.3267636993380933
667,ɲ_eɪ_n,1,202,213,0.0
668,ɲ_eɪ_n,2,9,213,0.0
669,ɲ_eɪ_n,3,2,213,0.0
670,ɲ_eɪ_n,4,0,213,0.0
671,ɲ_eɪ_n,5,0,213,0.0
672,ɲ_eɪ_n_dʒ,1,278,332,0.0
673,ɲ_eɪ_n_dʒ,2,51,332,0.0
674,ɲ_eɪ_n_dʒ,3,3,332,0.0
675,ɲ_eɪ_n_dʒ,4,0,332,0.0
676,ɲ_eɪ_n_dʒ,5,0,332,0.0
677,ɲ_eɪ_n_dʒ,6,0,332,0.0
678,ɲ_eɪ_n_dʒ_d,1,230,245,0.0
679,ɲ_eɪ_n_dʒ_d,2,15,245,0.0
680,ɲ_eɪ_n_dʒ_d,3,0,245,0.0
681,ɲ_eɪ_n_d,1,5,5,0.4896358490926503
682,ɲ_eɪ_n_d,2,0,5,0.4896358490926503
683,ɲ_eɪ_n_z,1,16,16,0.9318059948023432
684,ɲ_eɪ_n_z,2,0,16,0.9318059948023432
685,ɲ_eɪ_n_z,3,0,16,0.9318059948023432
686,ɲ_eɪ_s,1,8,9,0.7820044449462648
687,ɲ_eɪ_s,3,1,9,0.7820044449462648
688,ɲ_eɪ_s_t,1,14,14,0.9982253065955268
689,ɲ_aɪ,1,109,110,0.0
690,ɲ_aɪ,2,1,110,0.0
691,ɲ_aɪ,3,0,110,0.0
692,ɲ_aɪ,4,0,110,0.0
693,ɲ_aɪ_l,1,15,15,0.9639078404721536
694,ɲ_aɪ_l_d,1,483,484,0.0
695,ɲ_aɪ_l_d,2,1,484,0.0
696,ɲ_aɪ_l_d,3,0,484,0.0
697,ɲ_aɪ_m,1,1,1,0.0
698,ɲ_aɪ_m_z,1,2,2,0.0338673693563189
699,ɲ_aɪ_n,1,1,1,0.0
700,ɲ_aɪ_v_z,1,1,1,0.0
701,ɲ_aɪ_z,2,3,3,0.2355481345110688
702,ɲ_aɪ_z,3,0,3,0.2355481345110688
703,ɲ_aɪ_z,4,0,3,0.2355481345110688
704,ɲ_ɜː,1,28,28,0.6534497613150807
705,ɲ_ɜː,4,0,28,0.6534497613150807
706,ɲ_ɜː_ɲ,1,167,167,0.0
707,ɲ_ɜː_ɲ,2,0,167,0.0
708,ɲ_ɜː_ɲ,3,0,167,0.0
709,ɲ_ɜː_ɲ,4,0,167,0.0
710,ɲ_ɜː_n,1,1,1,0.0
711,ɲ_ɜː_n,2,0,1,0.0
712,ɲ_ɔɪ,1,15,15,0.9639078404721536
713,ɲ_ɔɪ_s,1,102,102,0.0104190903028386
714,ɲ_ɔɪ_s,3,0,102,0.0104190903028386
715,ɲ_əʊ,1,64,66,0.2269488975323953
716,ɲ_əʊ,2,2,66,0.2269488975323953
717,ɲ_əʊ,3,0,66,0.2269488975323953
718,ɲ_əʊ_k,1,4,5,0.4896358490926503
719,ɲ_əʊ_k,3,1,5,0.4896358490926503
720,ɲ_əʊ_k,4,0,5,0.4896358490926503
721,ɲ_əʊ_k,7,0,5,0.4896358490926503
722,ɲ_əʊ_k_s,1,0,2,0.0338673693563189
723,ɲ_əʊ_k_s,3,2,2,0.0338673693563189
724,ɲ_əʊ_k_s,4,0,2,0.0338673693563189
725,ɲ_əʊ_k_s,7,0,2,0.0338673693563189
726,ɲ_əʊ_k_t,1,5,5,0.4896358490926503
727,ɲ_əʊ_z,1,32,33,0.5717244428128412
728,ɲ_əʊ_z,2,1,33,0.5717244428128412
729,ɲ_aʊ,1,1,1,0.0
730,ɲ_aʊ,2,0,1,0.0
731,ɲ_ɪə,1,41,42,0.4517689961603307
732,ɲ_ɪə,3,1,42,0.4517689961603307
733,ɲ_ɪə_ɜ˞,1,11,11,0.881819246751963
734,ɲ_ɪə_ɜ˞,2,0,11,0.881819246751963
735,ɲ_ɪə_d,1,5,5,0.4896358490926503
736,ɲ_ɪə_z,1,6,6,0.5803236797915148
737,ɲ_ɪə_z,2,0,6,0.5803236797915148
738,ɲ_ɛə,1,63,68,0.2120998554575881
739,ɲ_ɛə,2,5,68,0.2120998554575881
740,ɲ_ɛə_ɜ˞,1,107,119,0.0
741,ɲ_ɛə_ɜ˞,2,12,119,0.0
742,ɲ_ɛə_ɜ˞,3,0,119,0.0
743,ɲ_ɛə_ɜ˞,4,0,119,0.0
744,ɲ_ɛə_z,1,34,38,0.5015511058843599
745,ɲ_ɛə_z,2,4,38,0.5015511058843599
746,ɲ_ɛə_z,3,0,38,0.5015511058843599
747,ɲ_ɛə_z,4,0,38,0.5015511058843599
748,ɲ_ʊə,2,298,405,0.0
749,ɲ_ʊə,3,106,405,0.0
750,ɲ_ʊə,4,1,405,0.0
751,ɲ_ʊə_l,2,122,178,0.0
752,ɲ_ʊə_l,3,53,178,0.0
753,ɲ_ʊə_l,4,3,178,0.0
754,ɲ_ʊə_l_z,2,9,9,0.7820044449462648
755,ɲ_ʊə_l_z,3,0,9,0.7820044449462648
756,ɲ_ʊə_l_z,4,0,9,0.7820044449462648
757,ɲ_ʊə_s,2,11,23,0.7512946359146896
758,ɲ_ʊə_s,3,12,23,0.7512946359146896
759,ɲ_ə,2,192,305,0.0
760,ɲ_ə,3,23,305,0.0
761,ɲ_ə,4,90,305,0.0
762,ɲ_ə_ɜ˞,2,1057,1383,0.0
763,ɲ_ə_ɜ˞,3,157,1383,0.0
764,ɲ_ə_ɜ˞,4,169,1383,0.0
765,ɲ_ə_ɜ˞,5,0,1383,0.0
766,ɲ_ə_ɜ˞,7,0,1383,0.0
767,ɲ_ə_ɜ˞,8,0,1383,0.0
768,ɲ_ə_d,2,62,76,0.1567755606039138
769,ɲ_ə_d,3,4,76,0.1567755606039138
770,ɲ_ə_d,4,10,76,0.1567755606039138
771,ɲ_ə_d_z,2,3,3,0.2355481345110688
772,ɲ_ə_l,2,9,9,0.7820044449462648
773,ɲ_ə_n,2,352,412,0.0
774,ɲ_ə_n,3,56,412,0.0
775,ɲ_ə_n,4,4,412,0.0
776,ɲ_ə_n,5,0,412,0.0
777,ɲ_ə_n,6,0,412,0.0
778,ɲ_ə_n_d,2,15,17,0.9016509460184804
779,ɲ_ə_n_d,3,2,17,0.9016509460184804
780,ɲ_ə_n_t,2,13,13,0.9649129456753878
781,ɲ_ə_n_t_s,2,7,7,0.6569991481240273
782,ɲ_ə_n_z,2,143,156,0.0
783,ɲ_ə_n_z,3,13,156,0.0
784,ɲ_ə_n_z,4,0,156,0.0
785,ɲ_ə_n_z,6,0,156,0.0
786,ɲ_ə_p,2,1,1,0.0
787,ɲ_ə_s,2,26,28,0.6534497613150807
788,ɲ_ə_s,3,2,28,0.6534497613150807
789,ɲ_ə_s,4,0,28,0.6534497613150807
790,ɲ_ə_s_t,2,10,10,0.8344113943730964
791,ɲ_ə_z,2,352,401,0.0
792,ɲ_ə_z,3,40,401,0.0
793,ɲ_ə_z,4,9,401,0.0
794,ɲ_ə_z,5,0,401,0.0
795,ɲ_ə_z,8,0,401,0.0
796,ɲ_ɛ,1,53,60,0.2743567499112618
797,ɲ_ɛ,2,7,60,0.2743567499112618
798,ɲ_ɛ,3,0,60,0.2743567499112618
799,ɲ_ɛ,4,0,60,0.2743567499112618
800,ɲ_ɛ_k,1,95,95,0.0457826261480284
801,ɲ_ɛ_k,2,0,95,0.0457826261480284
802,ɲ_ɛ_k,3,0,95,0.0457826261480284
803,ɲ_ɛ_k_s,1,26,26,0.6903115090441662
804,ɲ_ɛ_k_s,2,0,26,0.6903115090441662
805,ɲ_ɛ_k_s,3,0,26,0.6903115090441662
806,ɲ_ɛ_k_t,1,32,33,0.5717244428128412
807,ɲ_ɛ_k_t,2,1,33,0.5717244428128412
808,ɲ_ɛ_k_t,3,0,33,0.5717244428128412
809,ɲ_ɛ_s,1,23,23,0.7512946359146896
810,ɲ_ɛ_s,2,0,23,0.7512946359146896
811,ɲ_ɛ_s_t,1,43,43,0.4400647862856458
812,ɲ_ɛ_s_t,2,0,43,0.4400647862856458
813,ɲ_ɛ_s_t,3,0,43,0.4400647862856458
814,ɲ_ɛ_s_t,5,0,43,0.4400647862856458
815,ɲ_ɛ_s_t_s,1,4,4,0.3786429146367648
816,ɲ_ɛ_s_t_s,2,0,4,0.3786429146367648
817,ɲ_ɛ_s_t_s,3,0,4,0.3786429146367648
818,ɲ_ɛ_s_t_s,5,0,4,0.3786429146367648
819,ɲ_ɪ,1,67,88,0.0838541174066989
820,ɲ_ɪ,2,21,88,0.0838541174066989
821,ɲ_ɪ,3,0,88,0.0838541174066989
822,ɲ_ɪ,4,0,88,0.0838541174066989
823,ɲ_ɪ,5,0,88,0.0838541174066989
824,ɲ_ɪ_ŋ,1,0,424,0.0
825,ɲ_ɪ_ŋ,2,383,424,0.0
826,ɲ_ɪ_ŋ,3,41,424,0.0
827,ɲ_ɪ_ŋ,4,0,424,0.0
828,ɲ_ɪ_ŋ,5,0,424,0.0
829,ɲ_ɪ_ŋ_k,1,1,1,0.0
830,ɲ_ɪ_ŋ_z,2,5,5,0.4896358490926503
831,ɲ_ɪ_d,1,0,14,0.9982253065955268
832,ɲ_ɪ_d,2,14,14,0.9982253065955268
833,ɲ_ɪ_f,2,5,23,0.7512946359146896
834,ɲ_ɪ_f,3,18,23,0.7512946359146896
835,ɲ_ɪ_f,5,0,23,0.7512946359146896
836,ɲ_ɪ_f_s,2,0,2,0.0338673693563189
837,ɲ_ɪ_f_s,3,2,2,0.0338673693563189
838,ɲ_ɪ_f_s,5,0,2,0.0338673693563189
839,ɲ_ɪ_k,1,3,3,0.2355481345110688
840,ɲ_ɪ_k,2,0,3,0.2355481345110688
841,ɲ_ɪ_k_s,1,3,3,0.2355481345110688
842,ɲ_ɪ_k_s,2,0,3,0.2355481345110688
843,ɲ_ɪ_l,1,666,673,0.0
844,ɲ_ɪ_l,2,7,673,0.0
845,ɲ_ɪ_l,3,0,673,0.0
846,ɲ_ɪ_l_d,1,5,5,0.4896358490926503
847,ɲ_ɪ_l_z,1,1,1,0.0
848,ɲ_ɪ_m,1,14,14,0.9982253065955268
849,ɲ_ɪ_m_p,1,1,1,0.0
850,ɲ_ɪ_m_p_s,1,1,1,0.0
851,ɲ_ɪ_n,1,25,131,0.0
852,ɲ_ɪ_n,2,106,131,0.0
853,ɲ_ɪ_n,3,0,131,0.0
854,ɲ_ɪ_n_t_s,1,1,1,0.0
855,ɲ_ɪ_n_z,1,2,9,0.7820044449462648
856,ɲ_ɪ_n_z,2,7,9,0.7820044449462648
857,ɲ_ɪ_n_z,3,0,9,0.7820044449462648
858,ɲ_ɪ_p,1,6,6,0.5803236797915148
859,ɲ_ɪ_p,2,0,6,0.5803236797915148
860,ɲ_ɪ_p,4,0,6,0.5803236797915148
861,ɲ_ɪ_p_s,1,10,10,0.8344113943730964
862,ɲ_ɪ_p_s,2,0,10,0.8344113943730964
863,ɲ_ɪ_p_s,4,0,10,0.8344113943730964
864,ɲ_ɪ_p_t,1,5,5,0.4896358490926503
865,ɲ_ɪ_s,2,4,4,0.3786429146367648
866,ɲ_ɪ_s_t,2,8,8,0.7234184599172108
867,ɲ_ɪ_t,1,1,4,0.3786429146367648
868,ɲ_ɪ_t,2,3,4,0.3786429146367648
869,ɲ_ɪ_z,1,0,390,0.0
870,ɲ_ɪ_z,2,363,390,0.0
871,ɲ_ɪ_z,3,26,390,0.0
872,ɲ_ɪ_z,4,1,390,0.0
873,ɲ_ɪ_z,5,0,390,0.0
874,ɲ_ɪ_z,6,0,390,0.0
875,ɲ_ɒ,1,24,24,0.7301252296475932
876,ɲ_ɒ,2,0,24,0.7301252296475932
877,ɲ_ɒ_p,1,9,9,0.7820044449462648
878,ɲ_ɒ_p,2,0,9,0.7820044449462648
879,ɲ_ɒ_p,3,0,9,0.7820044449462648
880,ɲ_ɒ_p_s,1,4,4,0.3786429146367648
881,ɲ_ɒ_p_s,3,0,4,0.3786429146367648
882,ɲ_ɒ_p_t,1,10,10,0.8344113943730964
883,ɲ_ʊ,2,252,279,0.0
884,ɲ_ʊ,3,27,279,0.0
885,ɲ_ʌ,1,12,12,0.9250992250719609
886,ɲ_ʌ_ŋ,1,1,1,0.0
887,ɲ_ʌ_ŋ_k,1,3,3,0.2355481345110688
888,ɲ_ʌ_ŋ_k_s,1,5,5,0.4896358490926503
889,ɲ_ʌ_b,1,6,6,0.5803236797915148
890,ɲ_ʌ_k,1,4,4,0.3786429146367648
891,ɲ_ʌ_m,1,3,3,0.2355481345110688
892,ɲ_ʌ_m_p,1,1,1,0.0
893,ɲ_ʌ_m_z,1,1,1,0.0
894,ɲ_ʌ_t,1,3,3,0.2355481345110688
895,ɲ_iː,1,41,53,0.3360612778790799
896,ɲ_iː,2,12,53,0.3360612778790799
897,ɲ_iː,3,0,53,0.3360612778790799
898,ɲ_iː_f,1,115,115,0.0
899,ɲ_iː_f,2,0,115,0.0
900,ɲ_iː_f,5,0,115,0.0
901,ɲ_iː_f_s,1,14,14,0.9982253065955268
902,ɲ_iː_k,1,28,28,0.6534497613150807
903,ɲ_iː_k,3,0,28,0.6534497613150807
904,ɲ_iː_k_s,1,21,21,0.7965445414407768
905,ɲ_iː_p,1,51,51,0.3551946355832843
906,ɲ_iː_p,2,0,51,0.3551946355832843
907,ɲ_iː_t,1,5,5,0.4896358490926503
908,ɲ_iː_v,2,88,88,0.0838541174066989
909,ɲ_iː_v_d,2,60,60,0.2743567499112618
910,ɲ_iː_v_z,2,3,3,0.2355481345110688
911,ɲ_iː_z,1,28,28,0.6534497613150807
912,ɲ_iː_z,2,0,28,0.6534497613150807
913,ɲ_iː_z,3,0,28,0.6534497613150807
914,ɲ_iː_z,4,0,28,0.6534497613150807
915,ɲ_n_ə_t,3,1,1,0.0
916,ɲ_n_ə_t_s,3,1,1,0.0
917,ɲ_ɻ_ə,2,77,82,0.1189797168831346
918,ɲ_ɻ_ə,3,5,82,0.1189797168831346
919,ɲ_ɻ_ə,4,0,82,0.1189797168831346
920,ɲ_ɻ_ə_l,2,161,176,0.0
921,ɲ_ɻ_ə_l,3,9,176,0.0
922,ɲ_ɻ_ə_l,4,6,176,0.0
923,ɲ_ɻ_ə_l_z,2,1,1,0.0
924,ɲ_uː,1,35,50,0.3650445806101261
925,ɲ_uː,2,15,50,0.3650445806101261
926,ɲ_uː_d,1,5,5,0.4896358490926503
927,ɲ_uː_d,2,0,5,0.4896358490926503
928,ɲ_uː_n,2,29,36,0.5284444644928434
929,ɲ_uː_n,3,7,36,0.5284444644928434
930,ɲ_uː_n,5,0,36,0.5284444644928434
931,ɲ_uː_n_z,2,9,12,0.9250992250719609
932,ɲ_uː_n_z,3,3,12,0.9250992250719609
933,ɲ_uː_z,1,65,72,0.1836689192123973
934,ɲ_uː_z,2,7,72,0.1836689192123973
935,ɲ_æ,1,193,194,0.0
936,ɲ_æ,2,1,194,0.0
937,ɲ_æ,3,0,194,0.0
938,ɲ_æ_d,1,3,3,0.2355481345110688
939,ɲ_æ_m,1,32,32,0.5870304495218972
940,ɲ_æ_p,1,153,153,0.0
941,ɲ_æ_p_s,1,7,7,0.6569991481240273
942,ɲ_æ_t,1,15,15,0.9639078404721536
943,ɲ_æ_t,2,0,15,0.9639078404721536
944,ɲ_æ_t_s,1,1,1,0.0
945,ŋ_ɪə_ɜ˞,2,2,2,0.0338673693563189
946,ŋ_ə_ɜ˞,2,13,13,0.9649129456753878
947,ŋ_ə_ɜ˞,3,0,13,0.9649129456753878
948,ŋ_ə_ɜ˞,4,0,13,0.9649129456753878
949,ŋ_ə_m,2,1,1,0.0
950,ŋ_ə_z,2,9,10,0.8344113943730964
951,ŋ_ə_z,3,1,10,0.8344113943730964
952,ŋ_ə_z,4,0,10,0.8344113943730964
953,ŋ_ɪ,2,4,4,0.3786429146367648
954,ŋ_ɪ_ŋ,2,211,232,0.0
955,ŋ_ɪ_ŋ,3,18,232,0.0
956,ŋ_ɪ_ŋ,4,3,232,0.0
957,ŋ_ɪ_ŋ,6,0,232,0.0
958,ŋ_ɪ_ŋ_z,2,2,8,0.7234184599172108
959,ŋ_ɪ_ŋ_z,3,6,8,0.7234184599172108
960,ŋ_ɪ_ʃ,2,2,2,0.0338673693563189
961,l̩,2,2,3,0.2355481345110688
962,l̩,4,1,3,0.2355481345110688
963,l̩,5,0,3,0.2355481345110688
964,ɒ,1,2226,2612,0.0
965,ɒ,2,196,2612,0.0
966,ɒ,3,152,2612,0.0
967,ɒ,4,38,2612,0.0
968,ɒ,5,0,2612,0.0
969,ɒ,6,0,2612,0.0
970,ɒ_b,1,395,395,0.0
971,ɒ_b,2,0,395,0.0
972,ɒ_b,3,0,395,0.0
973,ɒ_b,4,0,395,0.0
974,ɒ_d,1,74,74,0.1700405058959051
975,ɒ_d_z,1,17,17,0.9016509460184804
976,ɒ_d_z,2,0,17,0.9016509460184804
977,ɒ_d_z,3,0,17,0.9016509460184804
978,ɒ_f,1,816,831,0.0
979,ɒ_f,2,15,831,0.0
980,ɒ_f,3,0,831,0.0
981,ɒ_f,4,0,831,0.0
982,ɒ_f,5,0,831,0.0
983,ɒ_f_s,2,1,1,0.0
984,ɒ_f_s,3,0,1,0.0
985,ɒ_f_t,1,1,1,0.0
986,ɒ_k,1,86,95,0.0457826261480284
987,ɒ_k,2,9,95,0.0457826261480284
988,ɒ_k,3,0,95,0.0457826261480284
989,ɒ_k,4,0,95,0.0457826261480284
990,ɒ_k,5,0,95,0.0457826261480284
991,ɒ_k_s,1,47,47,0.3958217757782833
992,ɒ_k_s,3,0,47,0.3958217757782833
993,ɒ_m,1,10,10,0.8344113943730964
994,ɒ_n,1,7019,7030,0.0
995,ɒ_n,2,8,7030,0.0
996,ɒ_n,3,3,7030,0.0
997,ɒ_n,4,0,7030,0.0
998,ɒ_n,5,0,7030,0.0
999,ɒ_n,6,0,7030,0.0
1000,ɒ_p,1,68,71,0.1906257594600482
1001,ɒ_p,2,3,71,0.1906257594600482
1002,ɒ_p,3,0,71,0.1906257594600482
1003,ɒ_p_s,1,1,2,0.0338673693563189
1004,ɒ_p_s,2,1,2,0.0338673693563189
1005,ɒ_s,1,0,16,0.9318059948023432
1006,ɒ_s,2,16,16,0.9318059948023432
1007,ɒ_s_k,2,2,2,0.0338673693563189
1008,ɒ_s_k,5,0,2,0.0338673693563189
1009,ɒ_s_k_s,2,1,1,0.0
1010,ɒ_s_k_s,5,0,1,0.0
1011,ɒ_v,1,30106,30108,0.0
1012,ɒ_v,2,1,30108,0.0
1013,ɒ_v,3,1,30108,0.0
1014,ɒ_v,4,0,30108,0.0
1015,ɒ_v,5,0,30108,0.0
1016,ɒ_v,6,0,30108,0.0
1017,ʃ,1,4,4,0.3786429146367648
1018,ʃ_ɑː,1,28,28,0.6534497613150807
1019,ʃ_ɑː,2,0,28,0.6534497613150807
1020,ʃ_ɑː_d_z,1,1,1,0.0
1021,ʃ_ɑː_f_t,1,10,10,0.8344113943730964
1022,ʃ_ɑː_f_t,2,0,10,0.8344113943730964
1023,ʃ_ɑː_f_t_s,1,4,4,0.3786429146367648
1024,ʃ_ɑː_f_t_s,2,0,4,0.3786429146367648
1025,ʃ_ɑː_k,1,14,14,0.9982253065955268
1026,ʃ_ɑː_k,2,0,14,0.9982253065955268
1027,ʃ_ɑː_k_s,1,6,6,0.5803236797915148
1028,ʃ_ɑː_n_t,1,8,8,0.7234184599172108
1029,ʃ_ɑː_p,1,91,91,0.0671797302764578
1030,ʃ_ɑː_p,2,0,91,0.0671797302764578
1031,ʃ_ɔː,1,147,258,0.0
1032,ʃ_ɔː,2,89,258,0.0
1033,ʃ_ɔː,3,22,258,0.0
1034,ʃ_ɔː,5,0,258,0.0
1035,ʃ_ɔː_ɜ˞,1,326,402,0.0
1036,ʃ_ɔː_ɜ˞,2,68,402,0.0
1037,ʃ_ɔː_ɜ˞,3,8,402,0.0
1038,ʃ_ɔː_d,1,0,41,0.4637552621635807
1039,ʃ_ɔː_d,2,35,41,0.4637552621635807
1040,ʃ_ɔː_d,3,6,41,0.4637552621635807
1041,ʃ_ɔː_l,1,5,5,0.4896358490926503
1042,ʃ_ɔː_l_z,1,2,2,0.0338673693563189
1043,ʃ_ɔː_n,1,1,1,0.0
1044,ʃ_ɔː_t,1,260,260,0.0
1045,ʃ_ɔː_t_s,1,11,11,0.881819246751963
1046,ʃ_ɔː_z,1,7,13,0.9649129456753878
1047,ʃ_ɔː_z,2,6,13,0.9649129456753878
1048,ʃ_ɔː_z,3,0,13,0.9649129456753878
1049,ʃ_eɪ,1,69,82,0.1189797168831346
1050,ʃ_eɪ,2,10,82,0.1189797168831346
1051,ʃ_eɪ,3,3,82,0.1189797168831346
1052,ʃ_eɪ,4,0,82,0.1189797168831346
1053,ʃ_eɪ_d,1,22,23,0.7512946359146896
1054,ʃ_eɪ_d,2,1,23,0.7512946359146896
1055,ʃ_eɪ_d,3,0,23,0.7512946359146896
1056,ʃ_eɪ_d,4,0,23,0.7512946359146896
1057,ʃ_eɪ_d_z,1,9,10,0.8344113943730964
1058,ʃ_eɪ_d_z,2,1,10,0.8344113943730964
1059,ʃ_eɪ_d_z,3,0,10,0.8344113943730964
1060,ʃ_eɪ_d_z,4,0,10,0.8344113943730964
1061,ʃ_eɪ_k,1,49,51,0.3551946355832843
1062,ʃ_eɪ_k,2,2,51,0.3551946355832843
1063,ʃ_eɪ_k,4,0,51,0.3551946355832843
1064,ʃ_eɪ_k_s,1,6,7,0.6569991481240273
1065,ʃ_eɪ_k_s,2,1,7,0.6569991481240273
1066,ʃ_eɪ_l,1,1,1,0.0
1067,ʃ_eɪ_m,1,32,32,0.5870304495218972
1068,ʃ_eɪ_m_d,1,0,22,0.7734052079675909
1069,ʃ_eɪ_m_d,2,22,22,0.7734052079675909
1070,ʃ_eɪ_p,1,71,71,0.1906257594600482
1071,ʃ_eɪ_p,2,0,71,0.1906257594600482
1072,ʃ_eɪ_p_s,1,19,19,0.846326651164806
1073,ʃ_eɪ_p_t,1,14,14,0.9982253065955268
1074,ʃ_eɪ_p_t,3,0,14,0.9982253065955268
1075,ʃ_eɪ_v,1,6,6,0.5803236797915148
1076,ʃ_eɪ_v,2,0,6,0.5803236797915148
1077,ʃ_eɪ_v,3,0,6,0.5803236797915148
1078,ʃ_eɪ_v_d,1,5,5,0.4896358490926503
1079,ʃ_eɪ_z,1,1,4,0.3786429146367648
1080,ʃ_eɪ_z,2,3,4,0.3786429146367648
1081,ʃ_eɪ_z,3,0,4,0.3786429146367648
1082,ʃ_aɪ,1,62,62,0.2580468963036725
1083,ʃ_aɪ,2,0,62,0.2580468963036725
1084,ʃ_aɪ,4,0,62,0.2580468963036725
1085,ʃ_aɪ_n,1,6,25,0.7098201258905722
1086,ʃ_aɪ_n,2,19,25,0.7098201258905722
1087,ʃ_aɪ_n_z,1,3,3,0.2355481345110688
1088,ʃ_aɪ_n_z,2,0,3,0.2355481345110688
1089,ʃ_ɜː,1,2,2,0.0338673693563189
1090,ʃ_ɜː_t,1,47,52,0.3455359637637201
1091,ʃ_ɜː_t,2,5,52,0.3455359637637201
1092,ʃ_ɜː_t,3,0,52,0.3455359637637201
1093,ʃ_ɜː_t_s,1,16,20,0.8208130603464577
1094,ʃ_ɜː_t_s,2,4,20,0.8208130603464577
1095,ʃ_ɜː_t_s,3,0,20,0.8208130603464577
1096,ʃ_əʊ,1,306,307,0.0
1097,ʃ_əʊ,2,1,307,0.0
1098,ʃ_əʊ,5,0,307,0.0
1099,ʃ_əʊ_d,1,105,105,0.0
1100,ʃ_əʊ_l,1,133,133,0.0
1101,ʃ_əʊ_l,2,0,133,0.0
1102,ʃ_əʊ_l_z,1,3,3,0.2355481345110688
1103,ʃ_əʊ_n,1,85,85,0.1011069210017027
1104,ʃ_əʊ_z,1,69,69,0.2048383254794935
1105,ʃ_əʊ_z,2,0,69,0.2048383254794935
1106,ʃ_əʊ_z,5,0,69,0.2048383254794935
1107,ʃ_aʊ,1,98,98,0.030317982547372
1108,ʃ_aʊ,3,0,98,0.030317982547372
1109,ʃ_aʊ_t,1,19,19,0.846326651164806
1110,ʃ_aʊ_t_s,1,9,9,0.7820044449462648
1111,ʃ_ɪə,1,2,25,0.7098201258905722
1112,ʃ_ɪə,2,0,25,0.7098201258905722
1113,ʃ_ɪə,3,23,25,0.7098201258905722
1114,ʃ_ɪə_ɜ˞,1,30,32,0.5870304495218972
1115,ʃ_ɪə_ɜ˞,2,2,32,0.5870304495218972
1116,ʃ_ɪə_ɜ˞,4,0,32,0.5870304495218972
1117,ʃ_ɪə_t,3,3,3,0.2355481345110688
1118,ʃ_ɪə_t_s,3,8,8,0.7234184599172108
1119,ʃ_ɪə_z,1,2,2,0.0338673693563189
1120,ʃ_ɪə_z,2,0,2,0.0338673693563189
1121,ʃ_ɪə_z,3,0,2,0.0338673693563189
1122,ʃ_ɛə,1,34,35,0.5424568268591953
1123,ʃ_ɛə,2,0,35,0.5424568268591953
1124,ʃ_ɛə,3,1,35,0.5424568268591953
1125,ʃ_ɛə_ɜ˞,1,91,91,0.0671797302764578
1126,ʃ_ɛə_ɜ˞,2,0,91,0.0671797302764578
1127,ʃ_ɛə_ɜ˞,3,0,91,0.0671797302764578
1128,ʃ_ɛə_d,1,45,45,0.4174515300369579
1129,ʃ_ɛə_z,1,28,28,0.6534497613150807
