,syllable,frequency,pval_uniform
9441,s_t_ɛ_p,91,0.06717973027645785
9442,s_t_ɛ_p_s,85,0.10110692100170271
9443,s_t_ɛ_p_t,35,0.5424568268591953
9446,s_t_ɪ,948,0.0
9447,s_t_ɪ_ɲ,1,0.0
9448,s_t_ɪ_ɲ_t,5,0.48963584909265034
9449,s_t_ɪ_ŋ,474,0.0
9450,s_t_ɪ_ŋ_k,70,0.19768128157874898
9451,s_t_ɪ_ŋ_k_s,1,0.0
9452,s_t_ɪ_ŋ_k_t,59,0.2827167108901726
9453,s_t_ɪ_ŋ_k_t_s,8,0.7234184599172108
9454,s_t_ɪ_ŋ_z,1,0.0
9455,s_t_ɪ_dʒ,7,0.6569991481240273
9456,s_t_ɪ_d,638,0.0
9457,s_t_ɪ_f,37,0.5148160511763513
9459,s_t_ɪ_ɡ,2,0.033867369356318955
9460,s_t_ɪ_k,367,0.0
9461,s_t_ɪ_k_s,77,0.1502734291998825
9462,s_t_ɪ_l,923,0.0
9465,s_t_ɪ_l_t_s,1,0.0
9466,s_t_ɪ_l_z,1,0.0
9467,s_t_ɪ_n,7,0.6569991481240273
9468,s_t_ɪ_n_d,6,0.5803236797915148
9469,s_t_ɪ_n_t,1,0.0
9471,s_t_ɪ_n_z,3,0.23554813451106882
9473,s_t_ɪ_s,72,0.18366891921239736
9474,s_t_ɪ_s_t,5,0.48963584909265034
9475,s_t_ɪ_v,12,0.9250992250719607
9476,s_t_ɪ_z,1,0.0
9477,s_t_l̩,44,0.4286296626871451
9478,s_t_l̩_z,12,0.9250992250719607
9479,s_t_ɒ,134,0.0
9481,s_t_ɒ_k,80,0.1312619697855658
9482,s_t_ɒ_k_s,10,0.8344113943730964
9484,s_t_ɒ_m,1,0.0
9488,s_t_ɒ_p,178,0.0
9489,s_t_ɒ_p_s,20,0.8208130603464577
9490,s_t_ɒ_p_t,145,0.0
9491,s_t_ɒ_s,7,0.6569991481240273
9492,s_t_ʊ_d,215,0.0
9494,s_t_ʌ,370,0.0
9495,s_t_ʌ_ŋ,5,0.48963584909265034
9497,s_t_ʌ_b,2,0.033867369356318955
9499,s_t_ʌ_b_z,1,0.0
9500,s_t_ʌ_d,2,0.033867369356318955
9501,s_t_ʌ_d_z,2,0.033867369356318955
9502,s_t_ʌ_f,68,0.21209985545758814
9503,s_t_ʌ_f_s,3,0.23554813451106882
9504,s_t_ʌ_f_t,16,0.9318059948023432
9505,s_t_ʌ_k,48,0.3853496843671471
9506,s_t_ʌ_l,1,0.0
9507,s_t_ʌ_m,23,0.7512946359146896
9508,s_t_ʌ_m_p,4,0.3786429146367648
9509,s_t_ʌ_m_p_s,3,0.23554813451106882
9511,s_t_ʌ_n,5,0.48963584909265034
9512,s_t_ʌ_n_d,10,0.8344113943730964
9513,s_t_ʌ_n_t,3,0.23554813451106882
9514,s_t_ʌ_n_t_s,1,0.0
9516,s_t_iː,37,0.5148160511763513
9517,s_t_iː_ʃ,1,0.0
9518,s_t_iː_ʒ,16,0.9318059948023432
9519,s_t_iː_d,1,0.0
9521,s_t_iː_k,3,0.23554813451106882
9523,s_t_iː_l,60,0.2743567499112618
9525,s_t_iː_l_z,2,0.033867369356318955
9526,s_t_iː_m,26,0.6903115090441662
9527,s_t_iː_m_d,5,0.48963584909265034
9529,s_t_iː_n,2,0.033867369356318955
9531,s_t_iː_p,23,0.7512946359146896
9534,s_t_iː_v,12,0.9250992250719607
9535,s_t_iː_z,4,0.3786429146367648
9536,s_t_j_ʊə,6,0.5803236797915148
9537,s_t_j_ʊə_d,1,0.0
9538,s_t_j_ʊə_l,1,0.0
9539,s_t_j_ʊə_s,2,0.033867369356318955
9541,s_t_j_ə_l,4,0.3786429146367648
9542,s_t_j_ʊ,24,0.7301252296475932
9543,s_t_j_ʊ_m,20,0.8208130603464577
9544,s_t_j_ʊ_m_z,10,0.8344113943730964
9545,s_t_j_uː,394,0.0
9551,s_t_j_uː_t,3,0.23554813451106882
9552,s_t_j_uː_z,2,0.033867369356318955
9554,s_t_ɻ_ɑː,6,0.5803236797915148
9555,s_t_ɻ_ɑː_ɜ˞,5,0.48963584909265034
9560,s_t_ɻ_ɔː,39,0.4886307438894163
9562,s_t_ɻ_ɔː_t,2,0.033867369356318955
9563,s_t_ɻ_ɔː_z,2,0.033867369356318955
9564,s_t_ɻ_eɪ,246,0.0
9565,s_t_ɻ_eɪ_d,5,0.48963584909265034
9566,s_t_ɻ_eɪ_n,85,0.10110692100170271
9567,s_t_ɻ_eɪ_n_dʒ,120,0.0
9569,s_t_ɻ_eɪ_n_d,30,0.6191322951917076
9570,s_t_ɻ_eɪ_n_t,15,0.9639078404721537
9571,s_t_ɻ_eɪ_n_t_s,9,0.7820044449462648
9572,s_t_ɻ_eɪ_n_z,7,0.6569991481240273
9573,s_t_ɻ_eɪ_t,161,0.0
9574,s_t_ɻ_eɪ_t_s,16,0.9318059948023432
9575,s_t_ɻ_eɪ_z,1,0.0
9576,s_t_ɻ_aɪ,48,0.3853496843671471
9577,s_t_ɻ_aɪ_d,13,0.9649129456753878
9578,s_t_ɻ_aɪ_d_z,3,0.23554813451106882
9579,s_t_ɻ_aɪ_f,6,0.5803236797915148
9580,s_t_ɻ_aɪ_k,82,0.11897971688313469
9581,s_t_ɻ_aɪ_k_s,29,0.6359951293669748
9582,s_t_ɻ_aɪ_p,2,0.033867369356318955
9583,s_t_ɻ_aɪ_p_s,5,0.48963584909265034
9584,s_t_ɻ_aɪ_p_t,8,0.7234184599172108
9585,s_t_ɻ_aɪ_v,4,0.3786429146367648
9586,s_t_ɻ_aɪ_v_z,1,0.0
9587,s_t_ɻ_ɔɪ,63,0.250088231005581
9588,s_t_ɻ_ɔɪ_d,45,0.4174515300369579
9589,s_t_ɻ_ɔɪ_z,4,0.3786429146367648
9590,s_t_ɻ_əʊ,19,0.846326651164806
9592,s_t_ɻ_əʊ_d,8,0.7234184599172108
9593,s_t_ɻ_əʊ_k,21,0.7965445414407768
9594,s_t_ɻ_əʊ_k_s,9,0.7820044449462648
9595,s_t_ɻ_əʊ_k_t,5,0.48963584909265034
9596,s_t_ɻ_əʊ_l,7,0.6569991481240273
9597,s_t_ɻ_əʊ_l_d,5,0.48963584909265034
9599,s_t_ɻ_əʊ_v,4,0.3786429146367648
9601,s_t_ɻ_ɪə,9,0.7820044449462648
9602,s_t_ɻ_ɪə_l,1,0.0
9603,s_t_ɻ_ɪə_n,5,0.48963584909265034
9604,s_t_ɻ_ɪə_n_z,1,0.0
9605,s_t_ɻ_ʊə_l,3,0.23554813451106882
9606,s_t_ɻ_ə,140,0.0
9607,s_t_ɻ_ə_l,1,0.0
9608,s_t_ɻ_ə_l_z,1,0.0
9615,s_t_ɻ_ə_s,15,0.9639078404721537
9616,s_t_ɻ_ə_z,4,0.3786429146367648
9617,s_t_ɻ_ɛ,46,0.40651909063424363
9618,s_t_ɻ_ɛ_ɲ,40,0.47603751506601166
9619,s_t_ɻ_ɛ_ɲ_t,35,0.5424568268591953
9620,s_t_ɻ_ɛ_ŋ,30,0.6191322951917076
9621,s_t_ɻ_ɛ_ŋ_θ,91,0.06717973027645785
9622,s_t_ɻ_ɛ_ŋ_θ_s,5,0.48963584909265034
9623,s_t_ɻ_ɛ_n,6,0.5803236797915148
9624,s_t_ɻ_ɛ_p,1,0.0
9625,s_t_ɻ_ɛ_s,47,0.39582177577828337
9626,s_t_ɻ_ɛ_s_t,20,0.8208130603464577
9627,s_t_ɻ_ɪ,77,0.1502734291998825
9628,s_t_ɻ_ɪ_ɲ,2,0.033867369356318955
9629,s_t_ɻ_ɪ_ŋ,24,0.7301252296475932
9631,s_t_ɻ_ɪ_ŋ_z,11,0.881819246751963
9633,s_t_ɻ_ɪ_k,39,0.4886307438894163
9634,s_t_ɻ_ɪ_k_t,90,0.07267598475651182
9635,s_t_ɻ_ɪ_k_t_s,8,0.7234184599172108
9636,s_t_ɻ_ɪ_n,4,0.3786429146367648
9637,s_t_ɻ_ɪ_p,25,0.7098201258905722
9638,s_t_ɻ_ɪ_p_s,7,0.6569991481240273
9639,s_t_ɻ_ɪ_p_t,15,0.9639078404721537
9640,s_t_ɻ_ɪ_s,21,0.7965445414407768
9642,s_t_ɻ_ɒ,16,0.9318059948023432
9643,s_t_ɻ_ɒ_ŋ,262,0.0
9644,s_t_ɻ_ɒ_m,1,0.0
9650,s_t_ɻ_ʊ,43,0.4400647862856458
9651,s_t_ɻ_ʌ,102,0.010419090302838607
9652,s_t_ɻ_ʌ_ŋ,8,0.7234184599172108
9653,s_t_ɻ_ʌ_k,348,0.0
9654,s_t_ɻ_ʌ_k_t,17,0.9016509460184803
9655,s_t_ɻ_ʌ_k_t_s,2,0.033867369356318955
9659,s_t_ɻ_ʌ_t,1,0.0
9661,s_t_ɻ_iː,18,0.8732200097732894
9662,s_t_ɻ_iː_k,6,0.5803236797915148
9663,s_t_ɻ_iː_k_s,2,0.033867369356318955
9664,s_t_ɻ_iː_k_t,5,0.48963584909265034
9665,s_t_ɻ_iː_m,181,0.0
9666,s_t_ɻ_iː_m_d,5,0.48963584909265034
9667,s_t_ɻ_iː_m_z,18,0.8732200097732894
9668,s_t_ɻ_iː_t,392,0.0
9669,s_t_ɻ_iː_t_s,68,0.21209985545758814
9674,s_t_ɻ_uː_n,5,0.48963584909265034
9675,s_t_ɻ_uː_s,1,0.0
9677,s_t_ɻ_æ,70,0.19768128157874898
9678,s_t_ɻ_æ_ŋ,10,0.8344113943730964
9681,s_t_ɻ_æ_k,32,0.5870304495218972
9682,s_t_ɻ_æ_k_t,37,0.5148160511763513
9683,s_t_ɻ_æ_k_t_s,7,0.6569991481240273
9684,s_t_ɻ_æ_n,4,0.3786429146367648
9685,s_t_ɻ_æ_n_d,8,0.7234184599172108
9686,s_t_ɻ_æ_n_d_z,6,0.5803236797915148
9687,s_t_ɻ_æ_p,5,0.48963584909265034
9688,s_t_ɻ_æ_p_s,4,0.3786429146367648
9689,s_t_ɻ_æ_p_t,5,0.48963584909265034
9690,s_t_uː,3,0.23554813451106882
9691,s_t_uː_dʒ,1,0.0
9693,s_t_uː_d,70,0.19768128157874898
9694,s_t_uː_l,10,0.8344113943730964
9695,s_t_uː_l_z,4,0.3786429146367648
9699,s_t_uː_p,2,0.033867369356318955
9701,s_t_uː_p_t,5,0.48963584909265034
9703,s_t_æ,255,0.0
9704,s_t_æ_ŋ,1,0.0
9705,s_t_æ_ŋ_k,4,0.3786429146367648
9709,s_t_æ_b,2,0.033867369356318955
9710,s_t_æ_b_d,5,0.48963584909265034
9712,s_t_æ_ɡ,8,0.7234184599172108
9713,s_t_æ_ɡ_z,2,0.033867369356318955
9714,s_t_æ_k,8,0.7234184599172108
9715,s_t_æ_k_s,5,0.48963584909265034
9716,s_t_æ_k_t,10,0.8344113943730964
9717,s_t_æ_l,10,0.8344113943730964
9718,s_t_æ_m,5,0.48963584909265034
9719,s_t_æ_m_p,14,0.9982253065955268
9720,s_t_æ_m_p_s,9,0.7820044449462648
9721,s_t_æ_m_p_t,10,0.8344113943730964
9722,s_t_æ_n,450,0.0
9723,s_t_æ_n_d,360,0.0
9724,s_t_æ_n_d_z,50,0.3650445806101261
9725,s_t_æ_n_s,13,0.9649129456753878
9726,s_t_æ_n_t,1,0.0
9727,s_t_æ_t,2,0.033867369356318955
9729,s_uː,338,0.0
9730,s_uː_ð,4,0.3786429146367648
9731,s_uː_ð_d,5,0.48963584909265034
9734,s_uː_d,5,0.48963584909265034
9735,s_uː_f,1,0.0
9736,s_uː_n,287,0.0
9737,s_uː_n_z,1,0.0
9738,s_uː_p,20,0.8208130603464577
9741,s_uː_t,83,0.11295047979714656
9742,s_uː_t_s,20,0.8208130603464577
9745,s_w_ɑː,1,0.0
9747,s_w_ɑː_v,1,0.0
9748,s_w_ɔː,6,0.5803236797915148
9749,s_w_ɔː_ɜ˞,8,0.7234184599172108
9750,s_w_ɔː_θ,1,0.0
9751,s_w_ɔː_θ_s,1,0.0
9752,s_w_ɔː_d,1,0.0
9754,s_w_ɔː_m,2,0.033867369356318955
9755,s_w_ɔː_m_d,5,0.48963584909265034
9756,s_w_ɔː_m_z,1,0.0
9757,s_w_ɔː_n,5,0.48963584909265034
9758,s_w_eɪ,55,0.31763672823125944
9764,s_w_eɪ_d,32,0.5870304495218972
9765,s_w_eɪ_d_z,1,0.0
9766,s_w_eɪ_n,1,0.0
9771,s_w_aɪ_n,2,0.033867369356318955
9772,s_w_aɪ_p,1,0.0
9775,s_w_ɜː,5,0.48963584909265034
9776,s_w_ɜː_l,1,0.0
9777,s_w_ɜː_l_d,5,0.48963584909265034
9778,s_w_ɜː_l_z,2,0.033867369356318955
9780,s_w_ɜː_v_d,5,0.48963584909265034
9782,s_w_əʊ,13,0.9649129456753878
9783,s_w_ɛə,5,0.48963584909265034
9784,s_w_ɛə_ɜ˞,16,0.9318059948023432
9785,s_w_ɛə_z,1,0.0
9786,s_w_ɛ,45,0.4174515300369579
9787,s_w_ɛ_l,9,0.7820044449462648
9788,s_w_ɛ_l_d,5,0.48963584909265034
9789,s_w_ɛ_l_z,2,0.033867369356318955
9790,s_w_ɛ_p_t,32,0.5870304495218972
9791,s_w_ɛ_t,29,0.6359951293669748
9793,s_w_ɪ,69,0.20483832547949354
9794,s_w_ɪ_ɲ,35,0.5424568268591953
9795,s_w_ɪ_ɲ_t,20,0.8208130603464577
9796,s_w_ɪ_ŋ,30,0.6191322951917076
9797,s_w_ɪ_ŋ_z,7,0.6569991481240273
9798,s_w_ɪ_ʃ,1,0.0
9802,s_w_ɪ_f_t,27,0.6715392446185393
9803,s_w_ɪ_f_t_s,1,0.0
9804,s_w_ɪ_ɡ,2,0.033867369356318955
9810,s_w_ɪ_m,26,0.6903115090441662
9811,s_w_ɪ_m_z,3,0.23554813451106882
9815,s_w_ɪ_n_d,1,0.0
9816,s_w_ɪ_s,24,0.7301252296475932
9818,s_w_ɒ,38,0.5015511058843599
9822,s_w_ɒ_b,1,0.0
9826,s_w_ɒ_m,1,0.0
9827,s_w_ɒ_m_p,4,0.3786429146367648
9828,s_w_ɒ_m_p_s,3,0.23554813451106882
9829,s_w_ɒ_m_p_t,5,0.48963584909265034
9830,s_w_ɒ_n,5,0.48963584909265034
9832,s_w_ɒ_n_z,4,0.3786429146367648
9833,s_w_ɒ_p,1,0.0
9838,s_w_ʌ_ŋ,20,0.8208130603464577
9839,s_w_ʌ_m,1,0.0
9840,s_w_iː,58,0.2912195840865289
9841,s_w_iː_d,1,0.0
9842,s_w_iː_d_z,3,0.23554813451106882
9843,s_w_iː_p,13,0.9649129456753878
9844,s_w_iː_p_s,3,0.23554813451106882
9845,s_w_iː_t,72,0.18366891921239736
9846,s_w_iː_t_s,10,0.8344113943730964
9847,s_w_uː,3,0.23554813451106882
9848,s_w_uː_n,1,0.0
9851,s_w_uː_p,1,0.0
9854,s_w_æ,4,0.3786429146367648
9859,s_w_æ_ɡ,1,0.0
9862,s_w_æ_m,8,0.7234184599172108
9863,s_æ,498,0.0
9864,s_æ_ŋ,21,0.7965445414407768
9865,s_æ_ŋ_k,30,0.6191322951917076
9866,s_æ_ŋ_k_t,1,0.0
9867,s_æ_ʃ,2,0.033867369356318955
9868,s_æ_d,76,0.15677556060391384
9870,s_æ_ɡ_d,5,0.48963584909265034
9872,s_æ_k,31,0.6028224415841186
9873,s_æ_k_s,9,0.7820044449462648
9874,s_æ_k_t,5,0.48963584909265034
9875,s_æ_l,14,0.9982253065955268
9880,s_æ_n,52,0.3455359637637201
9881,s_æ_n_d,61,0.26613497645078243
9882,s_æ_n_d_z,6,0.5803236797915148
9883,s_æ_n_z,1,0.0
9884,s_æ_p,5,0.48963584909265034
9887,s_æ_s,1,0.0
9889,s_æ_t,230,0.0
9891,t_ɑː,95,0.045782626148028416
9892,t_ɑː_ɜ˞,12,0.9250992250719607
9893,t_ɑː_ʒ,6,0.5803236797915148
9897,t_ɑː_f,3,0.23554813451106882
9898,t_ɑː_f_s,1,0.0
9899,t_ɑː_k,1,0.0
9900,t_ɑː_l,1,0.0
9902,t_ɑː_n,2,0.033867369356318955
9904,t_ɑː_n_t_s,1,0.0
9906,t_ɑː_s_k,65,0.23454302930783477
9907,t_ɑː_s_k_s,17,0.9016509460184803
9909,t_ɑː_t,4,0.3786429146367648
9910,t_ɑː_t_s,1,0.0
9911,t_ɑː_z,2,0.033867369356318955
9912,t_ɔː,439,0.0
9913,t_ɔː_ɲ,10,0.8344113943730964
9914,t_ɔː_ɜ˞,22,0.7734052079675909
9915,t_ɔː_k,264,0.0
9916,t_ɔː_k_s,31,0.6028224415841186
9917,t_ɔː_k_t,95,0.045782626148028416
9918,t_ɔː_l,64,0.24225490424145135
9919,t_ɔː_n,24,0.7301252296475932
9921,t_ɔː_n_t_s,1,0.0
9922,t_ɔː_t,72,0.18366891921239736
9924,t_ɔː_z,4,0.3786429146367648
9925,t_eɪ,1624,0.0
9928,t_eɪ_k,811,0.0
9929,t_eɪ_k_s,122,0.0
9930,t_eɪ_l,119,0.0
9931,t_eɪ_l_d,37,0.5148160511763513
9932,t_eɪ_l_z,84,0.10699345087988488
9933,t_eɪ_m,4,0.3786429146367648
9936,t_eɪ_n,179,0.0
9937,t_eɪ_n_d,115,0.0
9938,t_eɪ_n_t,1,0.0
9940,t_eɪ_n_z,41,0.46375526216358076
9941,t_eɪ_p,30,0.6191322951917076
9942,t_eɪ_p_s,5,0.48963584909265034
9943,t_eɪ_p_t,5,0.48963584909265034
9945,t_eɪ_s_t,72,0.18366891921239736
9946,t_eɪ_s_t_s,12,0.9250992250719607
9947,t_eɪ_t,29,0.6359951293669748
9948,t_eɪ_t_s,9,0.7820044449462648
9950,t_aɪ,730,0.0
9951,t_aɪ_ð,1,0.0
9952,t_aɪ_ð_z,1,0.0
9953,t_aɪ_d,66,0.22694889753239533
9954,t_aɪ_d_z,6,0.5803236797915148
9957,t_aɪ_l,40,0.47603751506601166
9958,t_aɪ_l_d,5,0.48963584909265034
9959,t_aɪ_l_z,11,0.881819246751963
9960,t_aɪ_m,1951,0.0
9961,t_aɪ_m_d,5,0.48963584909265034
9962,t_aɪ_m_z,643,0.0
9963,t_aɪ_n,15,0.9639078404721537
9964,t_aɪ_n_z,2,0.033867369356318955
9965,t_aɪ_p,119,0.0
9966,t_aɪ_p_s,52,0.3455359637637201
9967,t_aɪ_p_t,5,0.48963584909265034
9970,t_aɪ_t,90,0.07267598475651182
9971,t_aɪ_t_s,8,0.7234184599172108
9972,t_aɪ_z,22,0.7734052079675909
9973,t_aɪ_z_d,15,0.9639078404721537
9974,t_ɜː,635,0.0
9975,t_ɜː_ɜ˞,13,0.9649129456753878
9979,t_ɜː_d,14,0.9982253065955268
9981,t_ɜː_f,5,0.48963584909265034
9984,t_ɜː_k,3,0.23554813451106882
9985,t_ɜː_k_s,4,0.3786429146367648
9986,t_ɜː_m,122,0.0
9987,t_ɜː_m_d,5,0.48963584909265034
9988,t_ɜː_m_z,173,0.0
9989,t_ɜː_n,408,0.0
9990,t_ɜː_n_d,443,0.0
9991,t_ɜː_n_z,67,0.2194689675642295
9994,t_ɜː_s,1,0.0
9996,t_ɜː_z,1,0.0
9997,t_ɔɪ,45,0.4174515300369579
9998,t_ɔɪ_d,1,0.0
9999,t_ɔɪ_l,3,0.23554813451106882
10002,t_ɔɪ_z,19,0.846326651164806
10003,t_əʊ,531,0.0
10004,t_əʊ_d,8,0.7234184599172108
10005,t_əʊ_d_z,1,0.0
10008,t_əʊ_l,7,0.6569991481240273
10009,t_əʊ_l_d,491,0.0
10010,t_əʊ_l_z,2,0.033867369356318955
10012,t_əʊ_m_z,1,0.0
10013,t_əʊ_n,50,0.3650445806101261
10015,t_əʊ_n_z,14,0.9982253065955268
10016,t_əʊ_p,4,0.3786429146367648
10019,t_əʊ_s,1,0.0
10020,t_əʊ_s_t,14,0.9982253065955268
10021,t_əʊ_s_t_s,1,0.0
10022,t_əʊ_t,1,0.0
10024,t_əʊ_z,68,0.21209985545758814
10025,t_aʊ,84,0.10699345087988488
10027,t_aʊ_n,201,0.0
10028,t_aʊ_n_z,39,0.4886307438894163
10032,t_ɪə,278,0.0
10033,t_ɪə_ɜ˞,31,0.6028224415841186
10034,t_ɪə_θ,20,0.8208130603464577
10036,t_ɪə_d,5,0.48963584909265034
10040,t_ɪə_s,1,0.0
10041,t_ɪə_z,75,0.16336381545537637
10042,t_ɛə,81,0.12508293418334337
10043,t_ɛə_ɜ˞,17,0.9016509460184803
10044,t_ɛə_z,6,0.5803236797915148
10045,t_ʊə,46,0.40651909063424363
10046,t_ʊə_ɜ˞,42,0.4517689961603307
10048,t_ʊə_l,41,0.46375526216358076
10049,t_ʊə_z,8,0.7234184599172108
10050,t_ə,5053,0.0
10051,t_ə_ɜ˞,5687,0.0
10052,t_ə_d,296,0.0
10054,t_ə_k,2,0.033867369356318955
10055,t_ə_k_s,9,0.7820044449462648
10056,t_ə_l,1,0.0
10057,t_ə_m,185,0.0
10059,t_ə_m_z,67,0.2194689675642295
10060,t_ə_n,185,0.0
10061,t_ə_n_d,5,0.48963584909265034
10062,t_ə_n_s,113,0.0
10063,t_ə_n_s_t,5,0.48963584909265034
10064,t_ə_n_t,141,0.0
10065,t_ə_n_t_s,38,0.5015511058843599
10066,t_ə_n_z,54,0.32676369933809335
10067,t_ə_p,1,0.0
10068,t_ə_s,130,0.0
10071,t_ə_z,1164,0.0
10072,t_ɛ,1077,0.0
10073,t_ɛ_d,14,0.9982253065955268
10077,t_ɛ_k,515,0.0
10078,t_ɛ_k_s,19,0.846326651164806
10079,t_ɛ_k_s_t,79,0.13751873114298863
10080,t_ɛ_k_s_t_s,15,0.9639078404721537
10081,t_ɛ_k_t,70,0.19768128157874898
10082,t_ɛ_k_t_s,13,0.9649129456753878
10083,t_ɛ_l,584,0.0
10084,t_ɛ_l_z,62,0.2580468963036725
10085,t_ɛ_m,308,0.0
10087,t_ɛ_m_p,93,0.056366131148922416
10088,t_ɛ_m_p_s,1,0.0
10089,t_ɛ_m_p_t,125,0.0
10090,t_ɛ_m_p_t_s,41,0.46375526216358076
10092,t_ɛ_n,949,0.0
10093,t_ɛ_n_ʃ,2,0.033867369356318955
10094,t_ɛ_n_θ,10,0.8344113943730964
10095,t_ɛ_n_θ_s,1,0.0
10096,t_ɛ_n_d,140,0.0
10097,t_ɛ_n_d_z,39,0.4886307438894163
10098,t_ɛ_n_s,71,0.19062575946004823
10099,t_ɛ_n_s_t,5,0.48963584909265034
10100,t_ɛ_n_t,127,0.0
10101,t_ɛ_n_t_s,31,0.6028224415841186
10102,t_ɛ_n_z,8,0.7234184599172108
10104,t_ɛ_s_k,9,0.7820044449462648
10106,t_ɛ_s_t,130,0.0
10107,t_ɛ_s_t_s,43,0.4400647862856458
10108,t_ɛ_t,4,0.3786429146367648
10109,t_ɛ_t_s,1,0.0
10110,t_n̩,1276,0.0
10111,t_n̩_d,139,0.0
10112,t_n̩_s,78,0.14385519860897034
10113,t_n̩_t,381,0.0
10115,t_n̩_z,58,0.2912195840865289
10116,t_ɪ,9161,0.0
10117,t_ɪ_ŋ,3142,0.0
10120,t_ɪ_ŋ_k_t,2,0.033867369356318955
10121,t_ɪ_ŋ_z,115,0.0
10122,t_ɪ_ʃ,398,0.0
10123,t_ɪ_dʒ,180,0.0
10125,t_ɪ_d,5259,0.0
10127,t_ɪ_f,2,0.033867369356318955
10128,t_ɪ_f_s,2,0.033867369356318955
10130,t_ɪ_k,603,0.0
10131,t_ɪ_k_s,195,0.0
10132,t_ɪ_k_t,5,0.48963584909265034
10133,t_ɪ_l,540,0.0
10137,t_ɪ_l_t,8,0.7234184599172108
10138,t_ɪ_l_t_s,1,0.0
10139,t_ɪ_l_z,2,0.033867369356318955
10140,t_ɪ_m,120,0.0
10141,t_ɪ_m_z,26,0.6903115090441662
10142,t_ɪ_n,254,0.0
10143,t_ɪ_n_dʒ,2,0.033867369356318955
10144,t_ɪ_n_dʒ_d,5,0.48963584909265034
10145,t_ɪ_n_d,5,0.48963584909265034
10146,t_ɪ_n_t,1,0.0
10148,t_ɪ_n_z,61,0.26613497645078243
10149,t_ɪ_p,33,0.5717244428128412
10150,t_ɪ_p_s,17,0.9016509460184803
10151,t_ɪ_p_t,10,0.8344113943730964
10152,t_ɪ_s,398,0.0
10153,t_ɪ_s_t,325,0.0
10154,t_ɪ_s_t_s,91,0.06717973027645785
10155,t_ɪ_t,2,0.033867369356318955
10156,t_ɪ_t_s,2,0.033867369356318955
10157,t_ɪ_v,1453,0.0
10159,t_ɪ_v_z,199,0.0
10160,t_ɪ_z,1066,0.0
10161,t_l̩,2464,0.0
10162,t_l̩_d,118,0.0
10163,t_l̩_z,130,0.0
10164,t_ɒ,274,0.0
10165,t_ɒ_ŋ,4,0.3786429146367648
10167,t_ɒ_ŋ_z,2,0.033867369356318955
10168,t_ɒ_ʃ,2,0.033867369356318955
10169,t_ɒ_d,4,0.3786429146367648
10170,t_ɒ_f,1,0.0
10175,t_ɒ_k,11,0.881819246751963
10179,t_ɒ_m,89,0.07823365117187409
10180,t_ɒ_m_z,1,0.0
10181,t_ɒ_n,6,0.5803236797915148
10183,t_ɒ_n_z,7,0.6569991481240273
10184,t_ɒ_p,248,0.0
10185,t_ɒ_p_s,13,0.9649129456753878
10186,t_ɒ_p_t,5,0.48963584909265034
10187,t_ɒ_s,7,0.6569991481240273
10188,t_ɒ_s_t,10,0.8344113943730964
10189,t_ɒ_t,2,0.033867369356318955
10190,t_ɒ_t_s,1,0.0
10191,t_ʊ,13,0.9649129456753878
10192,t_ʊ_k,480,0.0
10194,t_ʌ,117,0.0
10195,t_ʌ_ɲ,101,0.015319681365850157
10196,t_ʌ_ɲ_t,46,0.40651909063424363
10197,t_ʌ_ŋ,35,0.5424568268591953
10199,t_ʌ_ŋ_z,6,0.5803236797915148
10201,t_ʌ_b,10,0.8344113943730964
10202,t_ʌ_b_z,1,0.0
10203,t_ʌ_f,38,0.5015511058843599
10205,t_ʌ_f_t,2,0.033867369356318955
10206,t_ʌ_f_t_s,2,0.033867369356318955
10207,t_ʌ_ɡ,4,0.3786429146367648
10208,t_ʌ_ɡ_d,5,0.48963584909265034
10209,t_ʌ_ɡ_z,1,0.0
10210,t_ʌ_k,5,0.48963584909265034
10211,t_ʌ_k_s,1,0.0
10212,t_ʌ_k_t,15,0.9639078404721537
10213,t_ʌ_m,17,0.9016509460184803
10214,t_ʌ_n,13,0.9649129456753878
10216,t_ʌ_n_z,28,0.6534497613150807
10220,t_ʌ_s_k_s,2,0.033867369356318955
10221,t_ʌ_t,1,0.0
10223,t_æ̃_m,1,0.0
10224,t_iː,1061,0.0
10228,t_iː_ɲ,52,0.3455359637637201
10230,t_iː_θ,78,0.14385519860897034
10231,t_iː_d,15,0.9639078404721537
10232,t_iː_f,1,0.0
10233,t_iː_f_s,1,0.0
10234,t_iː_ɡ,9,0.7820044449462648
10236,t_iː_ɡ_z,2,0.033867369356318955
10237,t_iː_k,22,0.7734052079675909
10238,t_iː_k_s,6,0.5803236797915148
10239,t_iː_l,3,0.23554813451106882
10240,t_iː_m,86,0.09528924100519998
10242,t_iː_m_z,17,0.9016509460184803
10243,t_iː_n,301,0.0
10244,t_iː_n_θ,97,0.03541962695564205
10247,t_iː_n_z,15,0.9639078404721537
10249,t_iː_s_t,1,0.0
10250,t_iː_s_t_s,1,0.0
10251,t_iː_t,7,0.6569991481240273
10252,t_iː_t_s,4,0.3786429146367648
10253,t_iː_v,1,0.0
10255,t_iː_z,39,0.4886307438894163
10256,t_iː_z_d,5,0.48963584909265034
10257,t_j_ʊə,28,0.6534497613150807
10258,t_j_ʊə_ɜ˞,32,0.5870304495218972
10260,t_j_ʊə_l,7,0.6569991481240273
10261,t_j_ʊə_l_z,10,0.8344113943730964
